WKT,osm_id,name,type
"LINESTRING (19.9567416 50.5259407,19.9561657 50.5274661,19.9556365 50.5285711,19.9550918 50.5293338,19.9541423 50.5304389,19.9510761 50.5332561,19.9434339 50.540369,19.9411926 50.5424858,19.9330129 50.5507342,19.9300547 50.553692,19.9264149 50.5572724,19.924869 50.5583977,19.92306 50.5593422,19.9216903 50.559887,19.9206319 50.5602138,19.9188264 50.5606807,19.9122582 50.5623306,19.9075266 50.5635602,19.9048962 50.564245,19.902795 50.5647742,19.9003202 50.5655057,19.8984525 50.566284,19.8963201 50.5675914,19.8951372 50.5684941,19.8941255 50.5696459,19.8932695 50.5708444,19.8926469 50.5720584,19.8908881 50.575825,19.8888492 50.5801987,19.8871371 50.5838563,19.8844755 50.5892261,19.8801962 50.5983001,19.8793516 50.6000621,19.878407 50.6021327,19.8777168 50.6035586,19.8771719 50.6047393,19.8766451 50.6058745,19.8759367 50.6070098,19.8755553 50.6075365,19.8748832 50.6083085,19.8743111 50.6088353,19.8737571 50.6092712,19.8728489 50.609916,19.8679809 50.6133218,19.86611 50.6147567,19.858572 50.6203603,19.851824 50.6253191,19.8456755 50.6298328,19.8393472 50.6344495,19.8391092 50.634619,19.8329335 50.6391873,19.8305812 50.6409038,19.8277204 50.6430381,19.8266306 50.6439826,19.8257496 50.6449998,19.8251775 50.6458171,19.8247143 50.6466073,19.8243056 50.6474791,19.8241058 50.6483329,19.8236244 50.6507123,19.8231522 50.653446,19.8229705 50.6542634,19.8226073 50.6556984,19.8219079 50.6584593,19.8218353 50.6590405,19.8217081 50.6599578,19.8210996 50.6626098,19.81981 50.6688218,19.8183024 50.675379,19.816704 50.6825992,19.8163861 50.6840342,19.8159774 50.6852148,19.8152872 50.6866226,19.8135616 50.6900192,19.8103375 50.6959225,19.8067047 50.7026523,19.8030719 50.7094093,19.8002655 50.714922,19.7980495 50.7193268,19.7973684 50.7207073,19.7970051 50.7216155,19.7968689 50.7225691,19.7968961 50.7232593,19.7971232 50.7241857,19.7976045 50.725112,19.7981404 50.7257841,19.7988073 50.7263954,19.7995452 50.7269489,19.8003541 50.7274739,19.8012623 50.7278855,19.8022982 50.7282686)",8041567,CMK,rail
"LINESTRING (20.4516257 51.9154855,20.4518719 51.9168665)",8041568,,rail
"LINESTRING (19.438031 51.7360774,19.4395152 51.7330243,19.4406417 51.7307925,19.4411039 51.7300602,19.4417677 51.7291836,19.442694 51.7283343,19.4452138 51.7262025)",8044349,,rail
"LINESTRING (19.4376623 51.737203,19.438031 51.7360774)",8044350,,rail
"LINESTRING (19.4296806 51.7579866,19.4305831 51.7559926,19.431698 51.7534459,19.4316122 51.7521122,19.4311745 51.7507891,19.4303848 51.7497689,19.4293463 51.7487274,19.4285694 51.7480934,19.4282133 51.7478028,19.4267714 51.7468303,19.4249346 51.7458897,19.4230206 51.7450766,19.4215445 51.7446476)",8044379,,rail
"LINESTRING (19.4215445 51.7446476,19.4202616 51.7442376)",8044380,,rail
"LINESTRING (20.5022456 51.967199,20.5074867 51.9659763,20.5101865 51.965343,20.512477 51.965096,20.5193492 51.9647956,20.5280144 51.9644973,20.5385313 51.9642881,20.5440339 51.9637672,20.5533882 51.9625495)",8161509,,rail
"LINESTRING (22.0202063 52.6767273,22.020555 52.6858689,22.0230815 52.6892478,22.0268581 52.6915368)",8169046,,rail
"LINESTRING (19.689903 51.4418441,19.6901581 51.443537)",9097614,,rail
"LINESTRING (19.6901581 51.443537,19.693175 51.462759,19.6985083 51.4968155,19.6987999 51.4985323,19.6989118 51.4993785,19.6991054 51.5003272,19.6993593 51.5011612,19.6997198 51.5020973,19.7001399 51.5031832,19.7035834 51.5101688,19.7133468 51.530169,19.7217107 51.547245,19.7278174 51.5594722,19.7282402 51.5603275,19.7286828 51.5612596,19.7289855 51.5621037,19.7291383 51.5630346,19.7291908 51.5639429,19.7290738 51.5647129,19.7288369 51.5654959,19.7285044 51.5663644,19.7250981 51.5730088,19.7204924 51.5818033,19.7200992 51.5827119,19.7198378 51.5836566,19.7197626 51.5846548,19.7198455 51.585591,19.7200819 51.5864283,19.7206949 51.5878725,19.7234381 51.5934006,19.7282179 51.6035813,19.7301815 51.6072735,19.7308566 51.6082009,19.731589 51.6091331,19.7324286 51.6100549,19.7344299 51.6119959,19.746269 51.6231977,19.7595687 51.6357101,19.7683243 51.6439604,19.7689545 51.6447226,19.7696755 51.6455542,19.7701681 51.6463869,19.7706027 51.6471407,19.7721629 51.6504068,19.7809094 51.6682129)",9097615,,rail
"LINESTRING (19.7809094 51.6682129,19.7841909 51.674908,19.7890545 51.6845292,19.7985203 51.7033911,19.8062024 51.7186043,19.8100055 51.7259936,19.8119582 51.7301418,19.8125532 51.7315357,19.815432 51.7373065,19.8167285 51.7400396,19.8174526 51.7419499,19.8184507 51.7440986,19.8194126 51.7458618,19.8227062 51.7507234,19.834083 51.7681305,19.8474591 51.7887356,19.8479725 51.7895064,19.8484597 51.7902058,19.8490633 51.7909267,19.8496693 51.791555,19.8503671 51.7922339,19.8511107 51.7928659,19.8600909 51.7993593,19.8654066 51.8031673,19.8734876 51.808971)",9097616,,rail
"LINESTRING (19.678892 51.3747629,19.6769678 51.3707331,19.6745991 51.3681769,19.6710904 51.3657533,19.6665622 51.3637117,19.6612594 51.3622449,19.6502904 51.359134,19.6443872 51.3581144,19.6340043 51.3569641,19.6185556 51.3555261,19.6099067 51.354696)",9097828,,rail
"LINESTRING (19.6039406 51.354184,19.591468 51.3530945,19.5742157 51.351531,19.5592891 51.3501055,19.5528825 51.3496008,19.5387995 51.3498171,19.5247351 51.3513397,19.5126838 51.3524817,19.4688835 51.3567378,19.4444484 51.3588657,19.4362203 51.3587619,19.4304855 51.3581391,19.4238365 51.3569973)",9097829,,rail
"LINESTRING (19.6099067 51.354696,19.6039406 51.354184)",9097830,,rail
"LINESTRING (19.5956442 51.2122008,19.5960866 51.2128859,19.5969381 51.2139007,19.597616 51.2146316,19.5985208 51.215354,19.5994089 51.2159854,19.6048642 51.2194509,19.6062203 51.2202816,19.6072949 51.2210132,19.6083181 51.221834,19.6092476 51.22269,19.6099894 51.2233743,19.6106289 51.2241267,19.6174227 51.233497,19.6303462 51.2515741,19.6398866 51.2649583,19.6441584 51.2710129,19.6456544 51.2730558,19.6463569 51.2740422,19.6470841 51.2750976,19.6478321 51.2764488,19.6484612 51.278063,19.6487321 51.2789721,19.6489471 51.2800287,19.6507111 51.2866169,19.6509493 51.287755,19.6512404 51.2887827,19.6516048 51.2898428,19.6521342 51.290866,19.652548 51.2916413,19.6575489 51.2982955,19.6671368 51.3107347,19.6675392 51.3114175,19.6679149 51.3120703,19.6682232 51.3127409,19.6684931 51.3134573,19.6687885 51.3142968,19.669281 51.3170867,19.6705198 51.3242694,19.6730778 51.3395436,19.6745649 51.3485925,19.6767175 51.3616546,19.6779701 51.3696152,19.678892 51.3747629,19.6801293 51.3826458,19.6817817 51.3921601,19.6832311 51.4014102,19.6846207 51.4099224,19.686067 51.4188778,19.6871924 51.4254387,19.689903 51.4418441)",9098242,,rail
"LINESTRING (19.3370331 50.9021039,19.3376228 50.9029266,19.3381396 50.9038725,19.3384316 50.9049861,19.3396176 50.9091502,19.3434184 50.9233401,19.3539287 50.9627821,19.3543282 50.9638337,19.3548474 50.965013,19.3554053 50.965998,19.3567099 50.9678264,19.3622753 50.974881,19.3809239 50.998609,19.4137686 51.0402189,19.418218 51.0458677,19.4272609 51.0573215,19.4348365 51.0669379,19.4362368 51.0687859,19.4367118 51.0694849,19.4370915 51.0703752,19.4373591 51.0712363,19.437518 51.0722686,19.4375684 51.0733212,19.4375431 51.0742822,19.4375257 51.0745146,19.437022 51.0793783,19.4352157 51.0988476,19.4345732 51.105014,19.4345456 51.1060644,19.4345394 51.107074,19.4347086 51.1079489,19.4348998 51.1087957,19.4352958 51.1097754,19.4358167 51.1106672,19.4416766 51.1203088,19.4462093 51.1277397,19.4469745 51.1291373,19.447739 51.1302426,19.4484544 51.1311444,19.4491914 51.1318888,19.4500503 51.1326046,19.4508565 51.1332831,19.4520168 51.1340089,19.4530445 51.134572,19.4541776 51.1351535,19.4558207 51.1357646,19.4575311 51.1362542,19.4621321 51.1373903,19.4687934 51.1390252,19.4699473 51.1393642,19.4711099 51.1397725,19.4721978 51.140153,19.4734852 51.1406997,19.4745579 51.1411981,19.4757856 51.1418207,19.4768324 51.1424161,19.4778092 51.1430737,19.4788617 51.1438569,19.479824 51.1446767,19.4805157 51.145517,19.4812096 51.1464019,19.481777 51.1471546,19.4823177 51.1479961,19.4827002 51.1487748,19.4830881 51.1496863,19.4833606 51.1506673,19.4836481 51.1517563,19.4847046 51.1559749,19.4892252 51.1730561,19.4909002 51.1797537,19.4914009 51.1808668,19.4919933 51.1817711,19.492617 51.1824811,19.4933087 51.1833061,19.4942339 51.1840353,19.4954884 51.1847972,19.4967152 51.1854749,19.4978996 51.1860113,19.4994839 51.186512,19.5009056 51.1868724,19.5191833 51.1912175,19.5766705 51.2048526,19.5860582 51.2070659,19.5873506 51.2073678,19.5887782 51.2077508,19.5898922 51.2081502,19.5910816 51.2086143,19.5923445 51.2093206,19.5933172 51.2099188,19.594166 51.2105418,19.5949275 51.2113184,19.5956442 51.2122008)",9098244,,rail
"LINESTRING (19.4471567 51.787265,19.4490964 51.7870473,19.449208 51.7870314,19.4493024 51.7870261,19.44962 51.7869305,19.45065 51.7868403)",9930316,,tram
"LINESTRING (19.4493866 51.7894552,19.4493952 51.7892853,19.449112 51.7877509,19.4491206 51.7874111,19.449208 51.7870314)",9930330,,tram
"LINESTRING (19.449215 51.7902781,19.4494811 51.790517,19.4505282 51.7908196)",9930339,,tram
"LINESTRING (19.4493866 51.7894552,19.4495497 51.7893596,19.4497729 51.7893012,19.4500647 51.7892428)",9930344,,tram
"LINESTRING (19.449215 51.7902781,19.4493695 51.7896304,19.4493866 51.7894552)",9930385,,tram
"LINESTRING (14.6141024 52.570579,14.615943 52.5715452,14.6178371 52.572727,14.6217626 52.5755341,14.6256595 52.5789485)",10410939,,rail
"LINESTRING (19.449208 51.7870314,19.4492166 51.7869942,19.4504681 51.7829617,19.4508114 51.7819687,19.4511033 51.7808802,19.4512763 51.7801825,19.4521348 51.776576,19.4529861 51.7724072,19.4533508 51.7708046,19.4535009 51.7703688,19.453823 51.7683551,19.4545144 51.7653681,19.4558397 51.759205,19.4558613 51.7591143,19.4558804 51.7590345,19.456595 51.7557516,19.4593262 51.7559448,19.4607259 51.7497016,19.4607952 51.7493551,19.4613888 51.7466227,19.461499 51.7461301,19.4621696 51.7431313,19.4623541 51.7423102,19.4628336 51.7399251,19.4628951 51.7398327,19.4629795 51.739805,19.4632328 51.7397739,19.4637305 51.7398191,19.464159 51.7398522,19.4649275 51.7399065,19.4652032 51.739907,19.4654448 51.7398632,19.4657765 51.7397531,19.4660593 51.7395174,19.4667853 51.7388385,19.4671915 51.7384763,19.4674024 51.7384558,19.4681251 51.738608,19.469774 51.7389328,19.4708394 51.739046,19.4723371 51.7391299,19.4725931 51.7391308,19.4734133 51.739046,19.4744976 51.7389422,19.4757987 51.738848,19.4767887 51.7387631)",10425806,,tram
"LINESTRING (20.047276 51.5314516,20.0496215 51.5287758,20.0656213 51.5105187,20.11607 51.4539849,20.1179212 51.4519679,20.1218917 51.4497446,20.1455992 51.4357209,20.1589294 51.4277223,20.1632955 51.4242437,20.166287 51.4209162,20.1679041 51.4195044,20.1738063 51.4167816,20.1840746 51.412798,20.2004876 51.4038713,20.2148793 51.3956492,20.2175475 51.3937322,20.2194879 51.3913106,20.2231263 51.387577,20.2251476 51.3862651,20.2310498 51.3843477,20.2382457 51.3830862,20.2453607 51.3810173,20.2571652 51.3771819,20.2663823 51.3741538,20.2752761 51.3720339,20.2843316 51.369914)",10610255,,rail
"LINESTRING (20.0461468 51.5327159,20.047276 51.5314516)",10610256,,rail
"LINESTRING (19.8041633 51.7343663,19.8074773 51.734654,19.8096034 51.7344127,19.8110562 51.7336007,19.8118357 51.7328765,19.8125532 51.7315357)",10611017,,rail
"LINESTRING (19.8169736 51.731077,19.8176115 51.7303966,19.818639 51.7300674,19.8206942 51.7299138,19.8241289 51.7293385)",10611019,,rail
"LINESTRING (19.8125532 51.7315357,19.8139972 51.7336226,19.8154854 51.7341713,19.8166547 51.7340177,19.8175406 51.733491,19.8169736 51.731077,19.8163004 51.7303088,19.8150248 51.7296504,19.813592 51.7291192)",10611020,,rail
"LINESTRING (20.3973479 51.5865218,20.3980548 51.5941336,20.3986365 51.6015014,20.399303 51.6088784,20.3998315 51.615566,20.4002222 51.6201623,20.400521 51.6239772,20.4008887 51.629033,20.4013713 51.6321585,20.4016011 51.6329169,20.4025893 51.6361343,20.4042655 51.6416863,20.4087365 51.655713,20.4124185 51.6676357,20.4125062 51.6686877,20.4131199 51.6813117,20.4135582 51.6924454,20.4140744 51.7046245,20.4144803 51.7131477,20.4146832 51.7184747,20.4148862 51.7237509,20.4153428 51.7272007,20.4157555 51.7290472,20.4166964 51.7316873,20.4187893 51.7359406,20.4215574 51.7418818,20.4258107 51.7506586,20.43063 51.760402,20.4356537 51.7708946,20.4372435 51.775028,20.4382609 51.7789707,20.4386902 51.7835015,20.4394386 51.7949061,20.4400519 51.8039912,20.4407419 51.812693,20.4412019 51.8198231,20.4415664 51.8272746,20.4423121 51.8391811,20.4448413 51.8501026,20.4476588 51.8620092,20.4511691 51.8784488,20.4514393 51.8942492,20.4516257 51.9154855)",10612924,,rail
"LINESTRING (20.3973703 51.5855164,20.3973479 51.5865218)",10612926,,rail
"LINESTRING (20.2801891 51.4827918,20.3115512 51.4842589,20.3284837 51.484809,20.335404 51.4846256,20.3431199 51.4819128,20.3463815 51.4806299,20.3482698 51.4782779,20.3484414 51.4761396,20.3472398 51.4736804,20.3433834 51.4690123)",11783527,,rail
"LINESTRING (20.335404 51.4846256,20.3399814 51.4836876,20.3489072 51.4808708,20.3628387 51.4768142,20.370317 51.4744101,20.3857562 51.4701651,20.3976975 51.4664457,20.4045728 51.4626133,20.4101815 51.4593067)",11783529,,rail
"LINESTRING (20.3479565 51.4717442,20.3542779 51.4731458,20.3620027 51.4741081,20.3656076 51.474322,20.370317 51.4744101)",11783531,,rail
"LINESTRING (20.4101815 51.4593067,20.4135589 51.4575405)",11783533,,rail
"LINESTRING (20.4135589 51.4575405,20.4217006 51.4529181,20.4283347 51.4500994,20.4406981 51.4479946,20.449443 51.4455514,20.4600574 51.4398376,20.4675358 51.4362661,20.4813466 51.4291599,20.4906946 51.4268286,20.510657 51.4219774,20.5274873 51.4189856,20.5474765 51.4151671,20.5568408 51.4135947)",11783534,,rail
"LINESTRING (14.9885562 51.1422036,14.9890807 51.1432418,14.9888157 51.1435554,14.9881352 51.1441232)",11850046,,rail
"LINESTRING (14.9881352 51.1441232,14.9860752 51.144877,14.9843586 51.1450924)",11850049,,rail
"LINESTRING (14.9894157 51.1434374,14.9938253 51.14193,14.9938253 51.14193,14.9958327 51.1410485)",11850054,,rail
"LINESTRING (14.9818392 51.1459008,14.9843586 51.1450924,14.9894157 51.1434374)",11851063,,rail
"LINESTRING (21.1515986 52.3090614,21.1491266 52.3076183,21.1482511 52.3067681,21.1477362 52.3055558,21.1475817 52.3046794,21.147118 52.3003047,21.1471703 52.2995159,21.1474692 52.298195,21.1478258 52.2974572,21.1488111 52.2960232,21.1499286 52.2949402,21.1510849 52.293915,21.154459 52.2910429,21.1604504 52.2858217,21.168734 52.2788388,21.1752219 52.2731454,21.1766289 52.2720841,21.1778253 52.2713476,21.182539 52.2690011,21.1835505 52.2683298,21.1841469 52.2678539,21.1845595 52.267403,21.184953 52.2668464,21.1852015 52.2663056,21.1853088 52.2658605,21.1853061 52.2652374,21.1850041 52.2618416,21.1846667 52.2604017,21.1843049 52.2594507,21.1835571 52.2585827,21.183024 52.2580077,21.1825217 52.2576483,21.1817889 52.2572864,21.1809721 52.2569627,21.1802923 52.2567599,21.1799768 52.2566987,21.1794412 52.2565937,21.1785604 52.2564529,21.1773385 52.256411,21.1757469 52.2564512,21.1715154 52.2565156)",12178590,Linia Rembertów-Zielonka,rail
"LINESTRING (21.182539 52.2690011,21.1885773 52.2658492,21.1914202 52.2643762,21.1927037 52.2633424,21.1942805 52.2608964,21.1945029 52.2588344,21.1943931 52.2582417,21.1941617 52.2576962,21.1937549 52.2572576,21.1928145 52.2565712,21.1912124 52.255826)",12178593,,rail
"LINESTRING (22.938022 54.1070072,22.9455616 54.105486,22.948553 54.1042894,22.9516192 54.1030181,22.9533018 54.1021207,22.9538627 54.1011485,22.9540496 54.1001763,22.9539295 54.0995864,22.9535548 54.0987261,22.9527963 54.0977367,22.9492406 54.0930915,22.943582 54.0858788,22.9420702 54.0834127,22.9414283 54.0815377,22.939849 54.0759467,22.9382105 54.0704231,22.938022 54.0688469,22.9375855 54.0677205,22.9374841 54.0669435,22.9378895 54.0652712,22.9391057 54.0606599,22.9414368 54.0548492,22.9442323 54.0478054,22.9466984 54.0426366,22.9495784 54.0361165,22.951673 54.0308633,22.9548824 54.022806,22.9573908 54.0166407,22.9636735 54.0009331,22.9699361 53.9861308,22.9724489 53.981694,22.9740195 53.9739198,22.9748047 53.9719566,22.9768661 53.9699934,22.9827556 53.9675591,22.9920611 53.9641432,22.995477 53.9624548,22.9975972 53.9605702,22.9998353 53.9567616,23.0058819 53.944904,23.0106131 53.9389752,23.0168168 53.9321041,23.0191333 53.9293164,23.0199775 53.9276673,23.0206842 53.9228379,23.0212732 53.9196575,23.0214302 53.9179692,23.0211947 53.916752,23.01931 53.9133361,23.0162474 53.9086637,23.0131456 53.9035202,23.0109469 53.9001828,23.0106328 53.8990834,23.010515 53.8971595,23.0098867 53.8960601,23.0084733 53.8947252,23.0066671 53.8935473,23.00545 53.8919767,23.002996 53.887697,22.9997371 53.8824357,22.9962034 53.8765854,22.9947114 53.8740725,22.9940832 53.8723057,22.9942009 53.8706958,22.9948684 53.8690075,22.996193 53.8676426,22.9976316 53.8666123,22.999771 53.8651645,23.0030148 53.8629741,23.0048339 53.8616932,23.0075348 53.859837,23.0098215 53.858541,23.0138044 53.8570415,23.034328 53.8496381,23.04548 53.8455615,23.0583658 53.8408757,23.0642698 53.8388609,23.0680184 53.8376426,23.0735945 53.8368928,23.0779522 53.8359088,23.0812322 53.8345031,23.0839031 53.8326288,23.0898774 53.8286928,23.0961095 53.8235853,23.1037941 53.8168847,23.1090421 53.812199,23.1119423 53.8091842,23.1140611 53.8054634)",12184097,,rail
"LINESTRING (23.1140611 53.8054634,23.1160249 53.8019493,23.1235386 53.794447,23.1287636 53.7891799,23.1405197 53.7803733,23.150759 53.7727887,23.1537086 53.7709768,23.1628523 53.7671423,23.1732601 53.7628022,23.1850584 53.7577037,23.1884293 53.7553019,23.1913368 53.7524787,23.1940335 53.7491499,23.198795 53.745484,23.2034722 53.7422816,23.2134796 53.7393742,23.2230447 53.7370566,23.2305661 53.7348655,23.2323359 53.73377,23.2344849 53.7320002,23.2381929 53.7283343,23.2416902 53.724542,23.2433757 53.7224352,23.2441763 53.7205811,23.2440499 53.7191064,23.2432493 53.717463,23.2411003 53.7147241,23.2376873 53.7111425,23.2361282 53.7092463,23.2353276 53.7078558,23.2354961 53.7068445,23.2370131 53.7040635,23.2391199 53.702673,23.2415638 53.7018724,23.2447241 53.7013668,23.2478844 53.7013668,23.2508339 53.7013668,23.2542892 53.7003976,23.2565645 53.6990492,23.2584186 53.6971109,23.2637067 53.6902848,23.2661507 53.6880515,23.2688474 53.6862396,23.2719234 53.6851019,23.2746202 53.6847648,23.2792763 53.6851441,23.2842484 53.6848491,23.2917488 53.6842171,23.2965524 53.6846384,23.3052115 53.6863239,23.3076554 53.6859447,23.3130068 53.6848913,23.3195802 53.6834586,23.3255425 53.6820681,23.3290399 53.6806354,23.3311889 53.6790342,23.3335485 53.676801,23.3362031 53.6741464,23.3394898 53.6720817,23.3468216 53.6679944,23.3559232 53.6630644,23.3586621 53.6611682,23.3605582 53.6577551,23.3625386 53.6545949,23.3638028 53.6513503,23.3646033 53.6485693,23.3659939 53.6461254,23.3707975 53.6377402,23.3724408 53.6359704,23.3750954 53.6342428,23.3803625 53.6322202,23.3847869 53.6304084,23.3870623 53.6290178,23.3891691 53.6267846,23.3918237 53.6237086,23.3938463 53.6210961,23.3946048 53.6192,23.3948154 53.617683,23.3940991 53.6152391,23.3918659 53.6089607,23.3911495 53.6061797,23.3914866 53.6040307,23.3934249 53.6009547,23.394984 53.5989743,23.4068244 53.5830466,23.4112909 53.5771053,23.4167266 53.5675824,23.4262706 53.555447,23.4303368 53.5495057,23.4324436 53.5479045,23.4369944 53.5464718,23.4482449 53.5444914,23.4570937 53.5426795,23.4659424 53.5398142,23.468892 53.5383394,23.4734849 53.5341257,23.4817437 53.5258248,23.4857888 53.5217375,23.4903818 53.5185351,23.4931628 53.5159648,23.4939634 53.5137736,23.4933735 53.5115404,23.4887806 53.5056834,23.4851989 53.500627,23.4843983 53.4991522,23.4846995 53.498519,23.4858121 53.4961159,23.4867201 53.4941565,23.4903113 53.4866582,23.4935547 53.481163,23.5016279 53.4646155,23.5052375 53.4586124,23.5090057 53.4523624,23.5128067 53.4463121,23.5134759 53.4448557,23.5135152 53.4426514)",12184098,,rail
